. . . N:0 U:0 L:0 A:1 -SpecificC1- __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:. P2:. P3:. P4:. . __nil__ __nil__ __nil__ __nil__ . __nil__ __nil__ __nil__ __nil__ O
T t NN N:0 U:1 L:0 A:1 __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ -DNASym- -ProteinSymChar- __nil__ P1:A P2:a P3:A P4:a T __nil__ __nil__ __nil__ __nil__ T __nil__ __nil__ __nil__ __nil__ O
he he PRP N:0 U:0 L:2 A:2 __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ -ProteinSymTriSub- __nil__ P1:aa P2:aa P3:a P4:a h he __nil__ __nil__ __nil__ e he __nil__ __nil__ __nil__ O
refined refin VBD N:0 U:0 L:4+ A:4+ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:aaaaaaa P2:aaaaaaa P3:a P4:a r re ref refi refin d ed ned ined fined O
coordinates coordin VBZ N:0 U:0 L:4+ A:4+ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:aaaaaaaaaaa P2:aaaaaaaaaaa P3:a P4:a c co coo coor coord s es tes ates nates O
of of IN N:0 U:0 L:2 A:2 __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:aa P2:aa P3:a P4:a o of __nil__ __nil__ __nil__ f of __nil__ __nil__ __nil__ O
the the DT N:0 U:0 L:3 A:3 __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:aaa P2:aaa P3:a P4:a t th the __nil__ __nil__ e he the __nil__ __nil__ O
complex complex NN N:0 U:0 L:4+ A:4+ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:aaaaaaa P2:aaaaaaa P3:a P4:a c co com comp compl x ex lex plex mplex O
structures structur NNS N:0 U:0 L:4+ A:4+ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:aaaaaaaaaa P2:aaaaaaaaaa P3:a P4:a s st str stru struc s es res ures tures O
have have VBP N:0 U:0 L:4+ A:4+ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:aaaa P2:aaaa P3:a P4:a h ha hav have __nil__ e ve ave have __nil__ O
been been VBN N:0 U:0 L:4+ A:4+ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:aaaa P2:aaaa P3:a P4:a b be bee been __nil__ n en een been __nil__ O
deposited deposit VBN N:0 U:0 L:4+ A:4+ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:aaaaaaaaa P2:aaaaaaaaa P3:a P4:a d de dep depo depos d ed ted ited sited O
in in IN N:0 U:0 L:2 A:2 __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:aa P2:aa P3:a P4:a i in __nil__ __nil__ __nil__ n in __nil__ __nil__ __nil__ O
the the DT N:0 U:0 L:3 A:3 __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:aaa P2:aaa P3:a P4:a t th the __nil__ __nil__ e he the __nil__ __nil__ O
RCSB rcsb NNP N:0 U:4+ L:0 A:4+ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:AAAA P2:aaaa P3:A P4:a R RC RCS RCSB __nil__ B SB CSB RCSB __nil__ O
PDB pdb NNP N:0 U:3 L:0 A:3 __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:AAA P2:aaa P3:A P4:a P PD PDB __nil__ __nil__ B DB PDB __nil__ __nil__ O
. . . N:0 U:0 L:0 A:1 -SpecificC1- __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:. P2:. P3:. P4:. . __nil__ __nil__ __nil__ __nil__ . __nil__ __nil__ __nil__ __nil__ O
T t NN N:0 U:1 L:0 A:1 __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ -DNASym- -ProteinSymChar- __nil__ P1:A P2:a P3:A P4:a T __nil__ __nil__ __nil__ __nil__ T __nil__ __nil__ __nil__ __nil__ O
he he PRP N:0 U:0 L:2 A:2 __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ -ProteinSymTriSub- __nil__ P1:aa P2:aa P3:a P4:a h he __nil__ __nil__ __nil__ e he __nil__ __nil__ __nil__ O
menin menin NN N:0 U:0 L:4+ A:4+ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:aaaaa P2:aaaaa P3:a P4:a m me men meni menin n in nin enin menin O
- - - N:0 U:0 L:0 A:1 -SpecificC1- __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:- P2:- P3:- P4:- - __nil__ __nil__ __nil__ __nil__ - __nil__ __nil__ __nil__ __nil__ O
coding code JJ N:0 U:0 L:4+ A:4+ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:aaaaaa P2:aaaaaa P3:a P4:a c co cod codi codin g ng ing ding oding O
sequence sequenc NN N:0 U:0 L:4+ A:4+ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:aaaaaaaa P2:aaaaaaaa P3:a P4:a s se seq sequ seque e ce nce ence uence O
was was VBD N:0 U:0 L:3 A:3 __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:aaa P2:aaa P3:a P4:a w wa was __nil__ __nil__ s as was __nil__ __nil__ O
codon codon NN N:0 U:0 L:4+ A:4+ __nil__ __nil__ __nil__ __nil__ -bp- __nil__ __nil__ __nil__ __nil__ __nil__ P1:aaaaa P2:aaaaa P3:a P4:a c co cod codo codon n on don odon codon O
optimized optim VBN N:0 U:0 L:4+ A:4+ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:aaaaaaaaa P2:aaaaaaaaa P3:a P4:a o op opt opti optim d ed zed ized mized O
and and CC N:0 U:0 L:3 A:3 __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:aaa P2:aaa P3:a P4:a a an and __nil__ __nil__ d nd and __nil__ __nil__ O
gene gene NN N:0 U:0 L:4+ A:4+ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:aaaa P2:aaaa P3:a P4:a g ge gen gene __nil__ e ne ene gene __nil__ O
synthesis synthesi NN N:0 U:0 L:4+ A:4+ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:aaaaaaaaa P2:aaaaaaaaa P3:a P4:a s sy syn synt synth s is sis esis hesis O
was was VBD N:0 U:0 L:3 A:3 __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:aaa P2:aaa P3:a P4:a w wa was __nil__ __nil__ s as was __nil__ __nil__ O
performed perform VBN N:0 U:0 L:4+ A:4+ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:aaaaaaaaa P2:aaaaaaaaa P3:a P4:a p pe per perf perfo d ed med rmed ormed O
via via IN N:0 U:0 L:3 A:3 __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:aaa P2:aaa P3:a P4:a v vi via __nil__ __nil__ a ia via __nil__ __nil__ O
T t NN N:0 U:1 L:0 A:1 __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ -DNASym- -ProteinSymChar- __nil__ P1:A P2:a P3:A P4:a T __nil__ __nil__ __nil__ __nil__ T __nil__ __nil__ __nil__ __nil__ O
wist wist NN N:0 U:0 L:4+ A:4+ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:aaaa P2:aaaa P3:a P4:a w wi wis wist __nil__ t st ist wist __nil__ O
B b NN N:0 U:1 L:0 A:1 __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:A P2:a P3:A P4:a B __nil__ __nil__ __nil__ __nil__ B __nil__ __nil__ __nil__ __nil__ O
ioscience ioscienc NN N:0 U:0 L:4+ A:4+ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:aaaaaaaaa P2:aaaaaaaaa P3:a P4:a i io ios iosc iosci e ce nce ence ience O
into into IN N:0 U:0 L:4+ A:4+ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:aaaa P2:aaaa P3:a P4:a i in int into __nil__ o to nto into __nil__ O
a a DT N:0 U:0 L:1 A:1 __nil__ __nil__ __nil__ __nil__ -Base- __nil__ __nil__ -DNASym- __nil__ __nil__ P1:a P2:a P3:a P4:a a __nil__ __nil__ __nil__ __nil__ a __nil__ __nil__ __nil__ __nil__ O
bacterial bacteri JJ N:0 U:0 L:4+ A:4+ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:aaaaaaaaa P2:aaaaaaaaa P3:a P4:a b ba bac bact bacte l al ial rial erial O
vector vector NN N:0 U:0 L:4+ A:4+ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:aaaaaa P2:aaaaaa P3:a P4:a v ve vec vect vecto r or tor ctor ector O
system system NN N:0 U:0 L:4+ A:4+ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:aaaaaa P2:aaaaaa P3:a P4:a s sy sys syst syste m em tem stem ystem O
( ( ( N:0 U:0 L:0 A:1 -SpecificC2- __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:( P2:( P3:( P4:( ( __nil__ __nil__ __nil__ __nil__ ( __nil__ __nil__ __nil__ __nil__ O
p p NN N:0 U:0 L:1 A:1 __nil__ -ChroKey- __nil__ __nil__ __nil__ __nil__ -Type2- __nil__ __nil__ __nil__ P1:a P2:a P3:a P4:a p __nil__ __nil__ __nil__ __nil__ p __nil__ __nil__ __nil__ __nil__ O
TWIST twist NN N:0 U:4+ L:0 A:4+ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:AAAAA P2:aaaaa P3:A P4:a T TW TWI TWIS TWIST T ST IST WIST TWIST O
- - - N:0 U:0 L:0 A:1 -SpecificC1- __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:- P2:- P3:- P4:- - __nil__ __nil__ __nil__ __nil__ - __nil__ __nil__ __nil__ __nil__ O
A a DT N:0 U:1 L:0 A:1 __nil__ __nil__ __nil__ __nil__ -Base- __nil__ __nil__ -DNASym- -ProteinSymChar- __nil__ P1:A P2:a P3:A P4:a A __nil__ __nil__ __nil__ __nil__ A __nil__ __nil__ __nil__ __nil__ O
mp mp NN N:0 U:0 L:2 A:2 __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:aa P2:aa P3:a P4:a m mp __nil__ __nil__ __nil__ p mp __nil__ __nil__ __nil__ O
) ) ) N:0 U:0 L:0 A:1 -SpecificC2- __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:) P2:) P3:) P4:) ) __nil__ __nil__ __nil__ __nil__ ) __nil__ __nil__ __nil__ __nil__ O
. . . N:0 U:0 L:0 A:1 -SpecificC1- __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:. P2:. P3:. P4:. . __nil__ __nil__ __nil__ __nil__ . __nil__ __nil__ __nil__ __nil__ O
S s NN N:0 U:1 L:0 A:1 __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ -ProteinSymChar- __nil__ P1:A P2:a P3:A P4:a S __nil__ __nil__ __nil__ __nil__ S __nil__ __nil__ __nil__ __nil__ O
mall mall NN N:0 U:0 L:4+ A:4+ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:aaaa P2:aaaa P3:a P4:a m ma mal mall __nil__ l ll all mall __nil__ O
double doubl JJ N:0 U:0 L:4+ A:4+ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:aaaaaa P2:aaaaaa P3:a P4:a d do dou doub doubl e le ble uble ouble O
- - - N:0 U:0 L:0 A:1 -SpecificC1- __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:- P2:- P3:- P4:- - __nil__ __nil__ __nil__ __nil__ - __nil__ __nil__ __nil__ __nil__ O
stranded strand JJ N:0 U:0 L:4+ A:4+ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:aaaaaaaa P2:aaaaaaaa P3:a P4:a s st str stra stran d ed ded nded anded O
DNA dna NN N:0 U:3 L:0 A:3 __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:AAA P2:aaa P3:A P4:a D DN DNA __nil__ __nil__ A NA DNA __nil__ __nil__ O
blocks block NNS N:0 U:0 L:4+ A:4+ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:aaaaaa P2:aaaaaa P3:a P4:a b bl blo bloc block s ks cks ocks locks O
( ( ( N:0 U:0 L:0 A:1 -SpecificC2- __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:( P2:( P3:( P4:( ( __nil__ __nil__ __nil__ __nil__ ( __nil__ __nil__ __nil__ __nil__ O
gblocks gblock NNS N:0 U:0 L:4+ A:4+ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:aaaaaaa P2:aaaaaaa P3:a P4:a g gb gbl gblo gbloc s ks cks ocks locks O
; ; ; N:0 U:0 L:0 A:1 -SpecificC1- __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:; P2:; P3:; P4:; ; __nil__ __nil__ __nil__ __nil__ ; __nil__ __nil__ __nil__ __nil__ O
I i PRP N:0 U:1 L:0 A:1 __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ -ProteinSymChar- __nil__ P1:A P2:a P3:A P4:a I __nil__ __nil__ __nil__ __nil__ I __nil__ __nil__ __nil__ __nil__ O
ntegrated ntegrat VBD N:0 U:0 L:4+ A:4+ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:aaaaaaaaa P2:aaaaaaaaa P3:a P4:a n nt nte nteg ntegr d ed ted ated rated O
DNA dna NN N:0 U:3 L:0 A:3 __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:AAA P2:aaa P3:A P4:a D DN DNA __nil__ __nil__ A NA DNA __nil__ __nil__ O
T t NN N:0 U:1 L:0 A:1 __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ -DNASym- -ProteinSymChar- __nil__ P1:A P2:a P3:A P4:a T __nil__ __nil__ __nil__ __nil__ T __nil__ __nil__ __nil__ __nil__ O
echnologies echnolog NNS N:0 U:0 L:4+ A:4+ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:aaaaaaaaaaa P2:aaaaaaaaaaa P3:a P4:a e ec ech echn echno s es ies gies ogies O
) ) ) N:0 U:0 L:0 A:1 -SpecificC2- __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:) P2:) P3:) P4:) ) __nil__ __nil__ __nil__ __nil__ ) __nil__ __nil__ __nil__ __nil__ O
with with IN N:0 U:0 L:4+ A:4+ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:aaaa P2:aaaa P3:a P4:a w wi wit with __nil__ h th ith with __nil__ O
the the DT N:0 U:0 L:3 A:3 __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:aaa P2:aaa P3:a P4:a t th the __nil__ __nil__ e he the __nil__ __nil__ O
MEN men NNP N:0 U:3 L:0 A:3 __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:AAA P2:aaa P3:A P4:a M ME MEN __nil__ __nil__ N EN MEN __nil__ __nil__ O
1 1 CD N:1 U:0 L:0 A:1 __nil__ __nil__ __nil__ __nil__ -Base- __nil__ __nil__ __nil__ __nil__ __nil__ P1:0 P2:0 P3:0 P4:0 1 __nil__ __nil__ __nil__ __nil__ 1 __nil__ __nil__ __nil__ __nil__ O
M m NN N:0 U:1 L:0 A:1 __nil__ __nil__ __nil__ __nil__ __nil__ -Type1- __nil__ __nil__ -ProteinSymChar- __nil__ P1:A P2:a P3:A P4:a M __nil__ __nil__ __nil__ __nil__ M __nil__ __nil__ __nil__ __nil__ ProteinMutation
327 327 CD N:3 U:0 L:0 A:3 __nil__ __nil__ __nil__ __nil__ -Base- __nil__ __nil__ __nil__ __nil__ __nil__ P1:000 P2:000 P3:0 P4:0 3 32 327 __nil__ __nil__ 7 27 327 __nil__ __nil__ ProteinMutation
I i PRP N:0 U:1 L:0 A:1 __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ -ProteinSymChar- __nil__ P1:A P2:a P3:A P4:a I __nil__ __nil__ __nil__ __nil__ I __nil__ __nil__ __nil__ __nil__ ProteinMutation
, , , N:0 U:0 L:0 A:1 -SpecificC1- __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:, P2:, P3:, P4:, , __nil__ __nil__ __nil__ __nil__ , __nil__ __nil__ __nil__ __nil__ O
MEN men NNP N:0 U:3 L:0 A:3 __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:AAA P2:aaa P3:A P4:a M ME MEN __nil__ __nil__ N EN MEN __nil__ __nil__ O
1 1 CD N:1 U:0 L:0 A:1 __nil__ __nil__ __nil__ __nil__ -Base- __nil__ __nil__ __nil__ __nil__ __nil__ P1:0 P2:0 P3:0 P4:0 1 __nil__ __nil__ __nil__ __nil__ 1 __nil__ __nil__ __nil__ __nil__ O
M m NN N:0 U:1 L:0 A:1 __nil__ __nil__ __nil__ __nil__ __nil__ -Type1- __nil__ __nil__ -ProteinSymChar- __nil__ P1:A P2:a P3:A P4:a M __nil__ __nil__ __nil__ __nil__ M __nil__ __nil__ __nil__ __nil__ ProteinMutation
327 327 CD N:3 U:0 L:0 A:3 __nil__ __nil__ __nil__ __nil__ -Base- __nil__ __nil__ __nil__ __nil__ __nil__ P1:000 P2:000 P3:0 P4:0 3 32 327 __nil__ __nil__ 7 27 327 __nil__ __nil__ ProteinMutation
V v NN N:0 U:1 L:0 A:1 __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ -ProteinSymChar- __nil__ P1:A P2:a P3:A P4:a V __nil__ __nil__ __nil__ __nil__ V __nil__ __nil__ __nil__ __nil__ ProteinMutation
, , , N:0 U:0 L:0 A:1 -SpecificC1- __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:, P2:, P3:, P4:, , __nil__ __nil__ __nil__ __nil__ , __nil__ __nil__ __nil__ __nil__ O
MEN men NNP N:0 U:3 L:0 A:3 __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:AAA P2:aaa P3:A P4:a M ME MEN __nil__ __nil__ N EN MEN __nil__ __nil__ O
1 1 CD N:1 U:0 L:0 A:1 __nil__ __nil__ __nil__ __nil__ -Base- __nil__ __nil__ __nil__ __nil__ __nil__ P1:0 P2:0 P3:0 P4:0 1 __nil__ __nil__ __nil__ __nil__ 1 __nil__ __nil__ __nil__ __nil__ O
G g NN N:0 U:1 L:0 A:1 __nil__ __nil__ __nil__ __nil__ __nil__ -Type1- __nil__ -DNASym- -ProteinSymChar- __nil__ P1:A P2:a P3:A P4:a G __nil__ __nil__ __nil__ __nil__ G __nil__ __nil__ __nil__ __nil__ ProteinMutation
331 331 CD N:3 U:0 L:0 A:3 __nil__ __nil__ __nil__ __nil__ -Base- __nil__ __nil__ __nil__ __nil__ __nil__ P1:000 P2:000 P3:0 P4:0 3 33 331 __nil__ __nil__ 1 31 331 __nil__ __nil__ ProteinMutation
R r NN N:0 U:1 L:0 A:1 __nil__ __nil__ __nil__ __nil__ __nil__ -Type1- __nil__ __nil__ -ProteinSymChar- __nil__ P1:A P2:a P3:A P4:a R __nil__ __nil__ __nil__ __nil__ R __nil__ __nil__ __nil__ __nil__ ProteinMutation
, , , N:0 U:0 L:0 A:1 -SpecificC1- __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:, P2:, P3:, P4:, , __nil__ __nil__ __nil__ __nil__ , __nil__ __nil__ __nil__ __nil__ O
MEN men NNP N:0 U:3 L:0 A:3 __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:AAA P2:aaa P3:A P4:a M ME MEN __nil__ __nil__ N EN MEN __nil__ __nil__ O
1 1 CD N:1 U:0 L:0 A:1 __nil__ __nil__ __nil__ __nil__ -Base- __nil__ __nil__ __nil__ __nil__ __nil__ P1:0 P2:0 P3:0 P4:0 1 __nil__ __nil__ __nil__ __nil__ 1 __nil__ __nil__ __nil__ __nil__ O
T t NN N:0 U:1 L:0 A:1 __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ -DNASym- -ProteinSymChar- __nil__ P1:A P2:a P3:A P4:a T __nil__ __nil__ __nil__ __nil__ T __nil__ __nil__ __nil__ __nil__ ProteinMutation
349 349 CD N:3 U:0 L:0 A:3 __nil__ __nil__ __nil__ __nil__ -Base- __nil__ __nil__ __nil__ __nil__ __nil__ P1:000 P2:000 P3:0 P4:0 3 34 349 __nil__ __nil__ 9 49 349 __nil__ __nil__ ProteinMutation
M m NN N:0 U:1 L:0 A:1 __nil__ __nil__ __nil__ __nil__ __nil__ -Type1- __nil__ __nil__ -ProteinSymChar- __nil__ P1:A P2:a P3:A P4:a M __nil__ __nil__ __nil__ __nil__ M __nil__ __nil__ __nil__ __nil__ ProteinMutation
or or CC N:0 U:0 L:2 A:2 __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:aa P2:aa P3:a P4:a o or __nil__ __nil__ __nil__ r or __nil__ __nil__ __nil__ O
MEN men NNP N:0 U:3 L:0 A:3 __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:AAA P2:aaa P3:A P4:a M ME MEN __nil__ __nil__ N EN MEN __nil__ __nil__ O
1 1 CD N:1 U:0 L:0 A:1 __nil__ __nil__ __nil__ __nil__ -Base- __nil__ __nil__ __nil__ __nil__ __nil__ P1:0 P2:0 P3:0 P4:0 1 __nil__ __nil__ __nil__ __nil__ 1 __nil__ __nil__ __nil__ __nil__ O
D d NN N:0 U:1 L:0 A:1 __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ -ProteinSymChar- __nil__ P1:A P2:a P3:A P4:a D __nil__ __nil__ __nil__ __nil__ D __nil__ __nil__ __nil__ __nil__ ProteinMutation
136 136 CD N:3 U:0 L:0 A:3 __nil__ __nil__ __nil__ __nil__ -Base- __nil__ __nil__ __nil__ __nil__ __nil__ P1:000 P2:000 P3:0 P4:0 1 13 136 __nil__ __nil__ 6 36 136 __nil__ __nil__ ProteinMutation
N n NN N:0 U:1 L:0 A:1 __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ -ProteinSymChar- __nil__ P1:A P2:a P3:A P4:a N __nil__ __nil__ __nil__ __nil__ N __nil__ __nil__ __nil__ __nil__ ProteinMutation
mutations mutat NNS N:0 U:0 L:4+ A:4+ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:aaaaaaaaa P2:aaaaaaaaa P3:a P4:a m mu mut muta mutat s ns ons ions tions O
were were VBD N:0 U:0 L:4+ A:4+ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:aaaa P2:aaaa P3:a P4:a w we wer were __nil__ e re ere were __nil__ O
synthesized synthes VBN N:0 U:0 L:4+ A:4+ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:aaaaaaaaaaa P2:aaaaaaaaaaa P3:a P4:a s sy syn synt synth d ed zed ized sized O
and and CC N:0 U:0 L:3 A:3 __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:aaa P2:aaa P3:a P4:a a an and __nil__ __nil__ d nd and __nil__ __nil__ O
cloned clone VBN N:0 U:0 L:4+ A:4+ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:aaaaaa P2:aaaaaa P3:a P4:a c cl clo clon clone d ed ned oned loned O
into into IN N:0 U:0 L:4+ A:4+ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:aaaa P2:aaaa P3:a P4:a i in int into __nil__ o to nto into __nil__ O
p p NN N:0 U:0 L:1 A:1 __nil__ -ChroKey- __nil__ __nil__ __nil__ __nil__ -Type2- __nil__ __nil__ __nil__ P1:a P2:a P3:a P4:a p __nil__ __nil__ __nil__ __nil__ p __nil__ __nil__ __nil__ __nil__ O
TWIST twist NN N:0 U:4+ L:0 A:4+ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:AAAAA P2:aaaaa P3:A P4:a T TW TWI TWIS TWIST T ST IST WIST TWIST O
- - - N:0 U:0 L:0 A:1 -SpecificC1- __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:- P2:- P3:- P4:- - __nil__ __nil__ __nil__ __nil__ - __nil__ __nil__ __nil__ __nil__ O
A a DT N:0 U:1 L:0 A:1 __nil__ __nil__ __nil__ __nil__ -Base- __nil__ __nil__ -DNASym- -ProteinSymChar- __nil__ P1:A P2:a P3:A P4:a A __nil__ __nil__ __nil__ __nil__ A __nil__ __nil__ __nil__ __nil__ O
mp mp NN N:0 U:0 L:2 A:2 __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:aa P2:aa P3:a P4:a m mp __nil__ __nil__ __nil__ p mp __nil__ __nil__ __nil__ O
- - - N:0 U:0 L:0 A:1 -SpecificC1- __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ __nil__ P1:- P2:- P3:- P4:- - __nil__ __nil__ __nil__ __nil__ - __nil__ __nil__ __nil__ __nil__ O
